,GLD,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2018-08-27,114.589996,82.360001,289.779999,59.939999,75.089996,28.620001,77.690002,74.959999,54.09,53.400002,92.220001,115.629997
2018-08-28,113.68,83.239998,289.920013,59.709999,74.769997,28.59,77.529999,75.089996,53.91,53.290001,92.269997,115.860001
2018-08-29,114.199997,83.160004,291.480011,60.16,75.230003,28.58,77.589996,75.769997,53.970001,53.68,92.870003,117.160004
2018-08-30,113.639999,82.870003,290.299988,59.450001,75.019997,28.360001,77.050003,75.540001,53.799999,53.700001,92.800003,116.489998
2018-08-31,113.510002,83.18,290.309998,59.27,74.440002,28.33,77.099998,75.599998,53.779999,53.470001,92.779999,116.949997
2018-09-04,112.93,82.300003,289.809998,58.860001,74.279999,28.469999,77.040001,75.309998,53.709999,53.709999,92.040001,117.169998
2018-09-05,113.32,82.68,289.029999,59.25,74.18,28.49,77.589996,74.370003,54.330002,54.459999,92.410004,115.910004
2018-09-06,113.540001,83.0,288.160004,59.369999,72.809998,28.360001,77.830002,73.830002,54.48,54.77,92.410004,115.589996
2018-09-07,113.230003,81.989998,287.600006,58.98,72.800003,28.33,77.589996,73.580002,54.369999,54.099998,92.550003,115.580002
2018-09-10,113.150002,82.510002,288.100006,59.049999,72.769997,28.299999,77.989998,73.809998,54.560001,54.369999,92.309998,116.010002
2018-09-11,113.220001,82.339996,289.049988,59.169998,73.459999,28.33,77.970001,74.440002,54.360001,54.23,92.230003,116.940002
2018-09-12,114.169998,82.410004,289.119995,59.200001,73.839996,28.07,78.209999,74.129997,54.990002,54.18,92.690002,117.160004
2018-09-13,113.760002,82.900002,290.829987,59.43,73.870003,28.030001,78.68,75.0,54.91,54.59,93.839996,117.360001
2018-09-14,113.019997,82.230003,290.880005,59.41,74.260002,28.23,79.07,74.940002,54.759998,54.299999,93.529999,116.919998
2018-09-17,113.610001,82.519997,289.339996,59.619999,74.379997,28.110001,79.099998,74.0,54.959999,54.48,93.190002,115.470001
2018-09-18,113.440002,82.230003,290.910004,59.68,74.870003,28.25,79.82,74.470001,54.73,54.380001,93.730003,116.940002
2018-09-19,113.879997,81.139999,291.220001,60.330002,75.099998,28.73,79.75,74.279999,54.630001,53.200001,93.599998,116.989998
2018-09-20,114.269997,81.949997,293.579987,60.98,75.120003,28.98,79.870003,75.160004,55.32,53.310001,94.510002,117.790001
2018-09-21,113.489998,81.910004,291.98999,60.560001,75.099998,28.74,80.0,74.610001,55.02,53.060001,94.269997,116.919998
2018-09-24,113.470001,80.470001,291.019989,59.709999,76.199997,28.42,78.629997,74.980003,54.18,52.59,94.459999,116.160004
2018-09-25,113.650002,80.339996,290.75,59.400002,76.690002,28.309999,78.389999,74.889999,53.860001,51.869999,94.169998,116.650002
2018-09-26,113.050003,78.830002,289.880005,58.810001,75.949997,27.969999,78.339996,74.610001,53.919998,51.360001,94.379997,116.919998
2018-09-27,112.050003,79.040001,290.690002,58.299999,75.949997,27.870001,78.449997,75.050003,53.849998,51.889999,94.860001,117.32
2018-09-28,112.760002,80.019997,290.720001,57.93,75.739998,27.58,78.400002,75.330002,53.93,52.650002,95.150002,117.220001
2018-10-01,112.57,79.360001,291.730011,58.509998,76.790001,27.690001,79.089996,75.690002,53.889999,52.470001,95.620003,116.860001
2018-10-02,113.870003,79.25,291.559998,58.759998,76.870003,27.690001,79.269997,75.699997,54.200001,53.18,95.510002,115.279999
2018-10-03,113.419998,78.699997,291.720001,58.34,77.489998,27.950001,79.599998,75.93,53.619999,52.540001,95.330002,114.889999
2018-10-04,113.480003,77.910004,289.440002,58.07,77.169998,28.139999,79.339996,74.559998,53.490002,52.82,94.400002,113.089996
2018-10-05,113.800003,77.809998,287.820007,57.639999,77.160004,28.0,78.93,73.620003,53.439999,53.630001,94.290001,112.239998
2018-10-08,112.540001,78.839996,287.820007,57.610001,77.099998,28.190001,79.129997,72.790001,54.18,54.080002,94.25,112.529999
2018-10-09,112.599998,79.010002,287.399994,55.700001,77.790001,28.08,77.910004,73.050003,54.060001,54.299999,94.410004,112.199997
2018-10-10,112.879997,77.82,278.299988,54.240002,75.349998,27.209999,75.400002,69.510002,53.41,54.0,92.18,108.419998
2018-10-11,115.779999,75.699997,272.170013,53.610001,72.800003,26.4,73.410004,68.629997,52.09,53.009998,89.690002,106.510002
2018-10-12,115.230003,75.550003,275.950012,53.759998,73.0,26.43,73.900002,70.830002,52.380001,52.950001,91.07,108.480003
2018-10-15,116.0,75.959999,274.399994,53.580002,72.389999,26.309999,74.040001,69.669998,52.700001,53.200001,90.440002,108.230003
2018-10-16,115.800003,77.610001,280.399994,54.439999,72.989998,26.75,75.290001,71.769997,53.290001,53.75,92.919998,110.400002
2018-10-17,115.790001,77.230003,280.450012,54.09,72.529999,27.02,74.739998,71.440002,53.540001,53.650002,93.410004,109.489998
2018-10-18,115.919998,77.139999,276.399994,53.48,72.169998,26.57,73.449997,70.040001,53.470001,53.73,92.349998,107.389999
2018-10-19,116.010002,77.730003,276.25,53.099998,71.529999,26.67,73.18,70.010002,54.689999,54.57,91.510002,106.339996
2018-10-22,115.709999,76.709999,275.01001,52.68,70.739998,26.1,72.93,70.589996,54.279999,54.220001,90.760002,106.769997
2018-10-23,116.389999,77.199997,273.609985,52.16,68.889999,25.889999,71.730003,70.32,54.52,53.919998,90.269997,106.790001
2018-10-24,116.660004,77.760002,265.320007,50.509998,66.169998,25.24,69.300003,67.169998,54.75,55.23,87.290001,103.599998
2018-10-25,116.400002,78.720001,270.079987,51.16,66.980003,25.629999,69.790001,69.480003,54.880001,54.369999,88.419998,106.730003
2018-10-26,116.769997,76.870003,265.329987,50.860001,66.480003,25.26,69.099998,68.089996,53.830002,53.369999,87.419998,103.410004
2018-10-29,116.309998,77.760002,263.859985,50.740002,65.239998,25.48,67.949997,66.940002,54.450001,54.119999,87.639999,102.5
2018-10-30,115.800003,78.93,267.769989,51.900002,66.75,25.92,69.349998,67.690002,55.529999,54.330002,88.580002,104.040001
2018-10-31,115.150002,78.110001,270.630005,52.610001,67.160004,26.280001,69.879997,69.300003,55.009998,53.689999,88.699997,105.379997
2018-11-01,116.629997,78.400002,273.51001,54.09,67.730003,26.4,71.110001,70.110001,55.400002,53.450001,89.82,107.529999
2018-11-02,116.650002,77.730003,271.890015,53.959999,67.559998,26.379999,70.989998,68.739998,55.110001,53.150002,89.260002,107.970001
2018-11-05,116.370003,78.870003,273.390015,54.119999,68.690002,26.799999,71.360001,68.669998,55.799999,53.900002,90.050003,108.120003
2018-11-06,116.040001,79.209999,275.119995,55.009998,69.010002,26.940001,72.110001,69.099998,56.139999,54.259998,90.510002,108.599998
2018-11-07,116.029999,80.209999,281.01001,56.0,70.139999,27.290001,73.279999,71.129997,56.459999,54.880001,93.169998,111.540001
2018-11-08,115.779999,80.239998,280.5,55.759998,68.620003,27.370001,73.160004,71.07,56.490002,54.790001,93.220001,111.57
2018-11-09,114.480003,80.349998,277.76001,54.98,68.5,27.120001,72.419998,69.839996,56.82,54.869999,92.949997,110.019997
2018-11-12,113.660004,80.260002,272.570007,54.169998,67.080002,26.58,70.989998,67.379997,56.52,54.84,91.690002,107.809998
2018-11-13,113.699997,80.330002,272.059998,54.009998,65.540001,26.73,71.309998,67.459999,56.389999,55.07,91.050003,107.760002
2018-11-14,114.639999,80.190002,270.200012,53.950001,65.43,26.370001,71.07,66.650002,56.009998,54.5,90.32,106.949997
2018-11-15,114.769997,79.690002,273.019989,54.689999,66.389999,26.76,72.010002,68.32,55.919998,54.049999,91.120003,106.790001
2018-11-16,115.620003,80.650002,273.730011,55.240002,67.18,26.790001,71.989998,68.209999,56.060001,54.880001,92.040001,106.370003
2018-11-19,115.669998,80.650002,269.100006,54.450001,67.160004,26.780001,70.849998,65.610001,55.970001,55.119999,90.870003,103.769997
2018-11-20,115.669998,79.790001,264.119995,53.459999,64.959999,26.190001,69.379997,64.199997,55.040001,54.889999,90.019997,101.419998
2018-11-21,115.860001,79.900002,265.019989,53.889999,65.980003,26.209999,69.870003,64.669998,54.599998,54.080002,89.510002,102.480003
2018-11-23,115.769997,79.629997,263.25,53.310001,63.91,26.0,69.730003,64.080002,54.790001,54.110001,89.639999,102.019997
2018-11-26,115.639999,79.910004,267.5,53.919998,64.870003,26.530001,70.239998,65.529999,54.860001,54.43,90.510002,104.309998
2018-11-27,114.949997,80.160004,268.399994,53.259998,64.690002,26.549999,70.120003,65.660004,55.349998,54.84,91.449997,104.620003
2018-11-28,115.379997,80.870003,274.579987,54.080002,65.800003,27.059999,71.800003,67.959999,55.810001,54.799999,93.650002,107.709999
2018-11-29,115.739998,80.980003,273.980011,54.470001,66.230003,26.83,71.839996,67.300003,55.900002,54.779999,93.959999,107.209999
2018-11-30,115.540001,81.779999,275.649994,54.610001,66.110001,26.969999,72.540001,67.940002,56.259998,55.59,95.870003,107.989998
2018-12-03,116.410004,82.160004,279.299988,55.57,67.580002,27.139999,73.379997,69.440002,56.310001,56.150002,95.410004,110.010002
2018-12-04,117.120003,80.889999,270.25,53.919998,65.639999,25.959999,70.260002,66.809998,55.360001,56.189999,93.279999,106.050003
2018-12-06,117.139999,82.919998,269.839996,53.189999,64.43,25.6,69.870003,66.959999,55.419998,56.25,92.93,106.559998
2018-12-07,118.089996,81.75,263.570007,51.91,64.07,25.110001,68.029999,64.599998,54.720001,56.459999,90.559998,103.370003
2018-12-10,117.68,81.290001,264.070007,52.049999,63.07,24.76,68.199997,65.489998,54.720001,56.57,90.910004,103.449997
2018-12-11,117.540001,81.349998,264.130005,51.880001,63.09,24.52,67.800003,65.57,55.169998,56.799999,91.190002,103.489998
2018-12-12,117.790001,80.010002,265.459991,52.330002,63.34,24.66,68.18,66.080002,55.099998,56.439999,91.970001,104.580002
2018-12-13,117.529999,80.489998,265.369995,51.720001,63.540001,24.48,67.989998,66.190002,55.439999,56.93,92.059998,104.059998
2018-12-14,117.059998,80.330002,260.470001,51.32,62.09,24.24,67.050003,64.57,54.5,56.82,88.959999,102.330002
2018-12-17,117.870003,76.910004,255.360001,50.439999,60.959999,24.0,65.949997,63.200001,53.240002,54.990002,87.190002,99.730003
2018-12-18,118.150002,77.599998,255.080002,50.720001,59.52,23.91,66.279999,63.700001,52.610001,54.619999,86.43,100.510002
2018-12-19,117.43,76.75,251.259995,50.029999,58.82,23.610001,65.029999,62.439999,52.099998,54.529999,85.300003,98.519997
2018-12-20,119.239998,75.629997,247.169998,49.360001,57.189999,23.4,63.84,61.32,51.169998,54.5,84.099998,96.309998
2018-12-21,118.720001,74.690002,240.699997,48.599998,56.110001,22.790001,62.25,59.200001,50.18,53.810001,82.68,93.760002
2018-12-24,120.019997,72.0,234.339996,47.34,53.84,22.309999,60.34,57.619999,48.73,51.560001,80.699997,91.980003
2018-12-26,119.660004,74.360001,246.179993,49.459999,57.189999,23.32,63.150002,61.099998,50.09,52.259998,84.220001,97.43
2018-12-27,120.57,74.480003,248.070007,50.369999,57.490002,23.6,63.939999,61.540001,50.57,52.700001,85.150002,97.949997
2018-12-28,121.059998,74.709999,247.75,50.099998,57.049999,23.59,63.77,61.400002,50.57,52.830002,85.25,97.959999
2018-12-31,121.25,74.940002,249.919998,50.52,57.349998,23.82,64.410004,61.98,50.779999,52.919998,86.510002,99.010002
